i,latency_ms
1761,35.905
1762,44.517
1763,131.279
1764,52.558
1765,258.861
1766,12.414
1767,62.399
1768,336.824
1769,100.477
1770,13.519
1771,441.030
1772,86.094
1773,14.249
1774,227.503
1775,108.275
1776,460.153
1777,309.377
1778,29.581
1779,125.875
1780,75.342
1781,237.792
1782,53.728
1783,117.291
1784,88.747
1785,76.623
1786,318.269
1787,12.886
1788,93.024
1789,51.201
1790,134.498
1791,36.878
1792,95.863
1793,483.705
1794,73.322
1795,37.159
1796,78.323
1797,11.664
1798,66.307
1799,165.123
1800,58.191
1801,214.701
1802,65.242
1803,124.641
1804,228.978
1805,55.960
1806,15.090
1807,56.620
1808,103.714
1809,73.892
1810,36.779
1811,36.779
1812,43.406
1813,85.044
1814,62.000
1815,122.873
1816,114.198
1817,196.466
1818,387.248
1819,184.417
1820,242.885
1821,85.060
1822,56.667
1823,160.642
1824,213.125
1825,418.059
1826,125.856
1827,168.181
1828,111.446
1829,189.042
1830,24.091
1831,120.327
1832,172.399
1833,12.297
1834,85.469
1835,158.475
1836,74.812
1837,53.913
1838,129.094
1839,48.728
1840,209.466
1841,231.526
1842,124.109
1843,242.937
1844,50.278
1845,154.567
1846,31.201
1847,43.705
1848,274.585
1849,124.206
1850,377.816
1851,107.118
1852,182.191
1853,315.025
1854,86.391
1855,477.307
1856,40.005
1857,88.561
1858,150.677
1859,81.648
1860,101.731
1861,75.050
1862,115.996
1863,152.464
1864,28.119
1865,229.712
1866,62.018
1867,14.181
1868,374.202
1869,68.806
1870,399.010
1871,58.447
1872,94.249
1873,160.832
1874,140.077
1875,14.826
1876,486.373
1877,73.723
1878,81.851
1879,147.464
1880,68.280
1881,14.804
1882,13.494
1883,72.385
1884,193.313
1885,10.583
1886,444.440
1887,70.742
1888,353.503
1889,70.525
1890,80.268
1891,131.663
1892,49.534
1893,120.273
1894,16.323
1895,14.953
1896,14.415
1897,75.807
1898,39.776
1899,407.605
1900,71.813
1901,10.910
1902,58.302
1903,34.378
1904,142.063
1905,164.492
1906,226.411
1907,13.151
1908,145.566
1909,343.726
1910,92.318
1911,39.085
1912,12.536
1913,140.372
1914,10.097
1915,18.346
1916,18.593
1917,267.924
1918,47.518
1919,139.719
1920,278.747
1921,27.483
1922,101.114
1923,88.429
1924,95.332
1925,56.026
1926,15.878
1927,17.177
1928,73.982
1929,40.922
1930,60.926
1931,20.909
1932,150.524
1933,191.686
1934,59.245
1935,34.704
1936,74.444
1937,182.374
1938,95.276
1939,207.927
1940,11.756
1941,258.682
1942,105.269
1943,190.304
1944,83.905
1945,104.369
1946,27.577
1947,281.769
1948,51.396
1949,215.244
1950,217.541
1951,14.055
1952,144.978
1953,171.969
1954,383.538
1955,154.504
1956,515.660
1957,40.386
1958,187.682
1959,37.341
1960,61.572
1961,14.473
1962,504.102
1963,43.937
1964,330.050
1965,89.612
1966,37.468
1967,35.468
1968,254.651
1969,11.507
1970,51.825
1971,30.082
1972,10.875
1973,38.331
1974,83.361
1975,13.003
1976,68.010
1977,167.371
1978,173.889
1979,104.119
1980,130.444
1981,94.631
1982,37.864
1983,54.965
1984,36.893
1985,230.282
1986,155.804
1987,36.736
1988,162.651
1989,82.524
1990,187.151
1991,112.902
1992,175.144
1993,199.667
